"key","value","date"
"How to Train Your Dragon 2",0,2014-05-07
"How to Train Your Dragon 2",0,2014-05-08
"How to Train Your Dragon 2",0,2014-05-09
"How to Train Your Dragon 2",0,2014-05-10
"How to Train Your Dragon 2",0,2014-05-11
"How to Train Your Dragon 2",0,2014-05-12
"How to Train Your Dragon 2",0,2014-05-13
"How to Train Your Dragon 2",0,2014-05-14
"How to Train Your Dragon 2",0,2014-05-15
"How to Train Your Dragon 2",0,2014-05-16
"How to Train Your Dragon 2",0,2014-05-17
"How to Train Your Dragon 2",0,2014-05-18
"How to Train Your Dragon 2",0,2014-05-19
"How to Train Your Dragon 2",0,2014-05-20
"How to Train Your Dragon 2",0,2014-05-21
"How to Train Your Dragon 2",0,2014-05-22
"How to Train Your Dragon 2",0,2014-05-23
"How to Train Your Dragon 2",0,2014-05-24
"How to Train Your Dragon 2",0,2014-05-25
"How to Train Your Dragon 2",0,2014-05-26
"How to Train Your Dragon 2",0,2014-05-27
"How to Train Your Dragon 2",0,2014-05-28
"How to Train Your Dragon 2",0,2014-05-29
"How to Train Your Dragon 2",0,2014-05-30
"How to Train Your Dragon 2",0,2014-05-31
"How to Train Your Dragon 2",0,2014-06-01
"How to Train Your Dragon 2",0,2014-06-02
"How to Train Your Dragon 2",0,2014-06-03
"How to Train Your Dragon 2",0,2014-06-04
"How to Train Your Dragon 2",0,2014-06-05
"How to Train Your Dragon 2",0,2014-06-06
"How to Train Your Dragon 2",0,2014-06-07
"How to Train Your Dragon 2",0,2014-06-08
"How to Train Your Dragon 2",0,2014-06-09
"How to Train Your Dragon 2",0,2014-06-10
"How to Train Your Dragon 2",0,2014-06-11
"How to Train Your Dragon 2",0,2014-06-12
"How to Train Your Dragon 2",18.44004,2014-06-13
"How to Train Your Dragon 2",17.315466,2014-06-14
"How to Train Your Dragon 2",13.695816,2014-06-15
"How to Train Your Dragon 2",5.056288,2014-06-16
"How to Train Your Dragon 2",5.905504,2014-06-17
"How to Train Your Dragon 2",4.778724,2014-06-18
"How to Train Your Dragon 2",4.684897,2014-06-19
"How to Train Your Dragon 2",7.63617,2014-06-20
"How to Train Your Dragon 2",10.066297,2014-06-21
"How to Train Your Dragon 2",7.016845,2014-06-22
"How to Train Your Dragon 2",3.123254,2014-06-23
"How to Train Your Dragon 2",4.336155,2014-06-24
"How to Train Your Dragon 2",3.524302,2014-06-25
"How to Train Your Dragon 2",3.134774,2014-06-26
"How to Train Your Dragon 2",4.120789,2014-06-27
"How to Train Your Dragon 2",5.156662,2014-06-28
"How to Train Your Dragon 2",3.960246,2014-06-29
"How to Train Your Dragon 2",2.273703,2014-06-30
"How to Train Your Dragon 2",2.614015,2014-07-01
"How to Train Your Dragon 2",1.970305,2014-07-02
"How to Train Your Dragon 2",2.444112,2014-07-03
"How to Train Your Dragon 2",2.763377,2014-07-04
"How to Train Your Dragon 2",3.458998,2014-07-05
"How to Train Your Dragon 2",2.738713,2014-07-06
"How to Train Your Dragon 2",1.445085,2014-07-07
"How to Train Your Dragon 2",1.828937,2014-07-08
"How to Train Your Dragon 2",1.383752,2014-07-09
"How to Train Your Dragon 2",1.330135,2014-07-10
"How to Train Your Dragon 2",1.814339,2014-07-11
"How to Train Your Dragon 2",2.406157,2014-07-12
"How to Train Your Dragon 2",1.852876,2014-07-13
"How to Train Your Dragon 2",1.013279,2014-07-14
"How to Train Your Dragon 2",1.503579,2014-07-15
"How to Train Your Dragon 2",1.181499,2014-07-16
"How to Train Your Dragon 2",0.896805,2014-07-17
"How to Train Your Dragon 2",1.087699,2014-07-18
"How to Train Your Dragon 2",1.613896,2014-07-19
"How to Train Your Dragon 2",1.203114,2014-07-20
"How to Train Your Dragon 2",0.568217,2014-07-21
"How to Train Your Dragon 2",0.755419,2014-07-22
"How to Train Your Dragon 2",0.709145,2014-07-23
"How to Train Your Dragon 2",0.619495,2014-07-24
"How to Train Your Dragon 2",0.610626,2014-07-25
"How to Train Your Dragon 2",0.851933,2014-07-26
"How to Train Your Dragon 2",0.77236,2014-07-27
"How to Train Your Dragon 2",0.435441,2014-07-28
"How to Train Your Dragon 2",0.491311,2014-07-29
"How to Train Your Dragon 2",0.401598,2014-07-30
"How to Train Your Dragon 2",0.361908,2014-07-31
"How to Train Your Dragon 2",0.334046,2014-08-01
"How to Train Your Dragon 2",0.500332,2014-08-02
"How to Train Your Dragon 2",0.382251,2014-08-03
"How to Train Your Dragon 2",0.228725,2014-08-04
"How to Train Your Dragon 2",0.251035,2014-08-05
"How to Train Your Dragon 2",0.201136,2014-08-06
"How to Train Your Dragon 2",0.179533,2014-08-07
"How to Train Your Dragon 2",0.197849,2014-08-08
"How to Train Your Dragon 2",0.285891,2014-08-09
"How to Train Your Dragon 2",0.206297,2014-08-10
"How to Train Your Dragon 2",0.12597,2014-08-11
"How to Train Your Dragon 2",0.17904,2014-08-12
"How to Train Your Dragon 2",0.132942,2014-08-13
"How to Train Your Dragon 2",0.103489,2014-08-14
"How to Train Your Dragon 2",0.157657,2014-08-15
"How to Train Your Dragon 2",0.246077,2014-08-16
"How to Train Your Dragon 2",0.175811,2014-08-17
"How to Train Your Dragon 2",0.080835,2014-08-18
"How to Train Your Dragon 2",0.106969,2014-08-19
"How to Train Your Dragon 2",0.086707,2014-08-20
"How to Train Your Dragon 2",0.090313,2014-08-21
"How to Train Your Dragon 2",0.139894,2014-08-22
"How to Train Your Dragon 2",0.224308,2014-08-23
"How to Train Your Dragon 2",0.136122,2014-08-24
"How to Train Your Dragon 2",0.050104,2014-08-25
"How to Train Your Dragon 2",0.061549,2014-08-26
"How to Train Your Dragon 2",0.050543,2014-08-27
"How to Train Your Dragon 2",0.060745,2014-08-28
"How to Train Your Dragon 2",0.234188,2014-08-29
"How to Train Your Dragon 2",0.448974,2014-08-30
"How to Train Your Dragon 2",0.493063,2014-08-31
"How to Train Your Dragon 2",0.50838,2014-09-01
"How to Train Your Dragon 2",0.078656,2014-09-02
"How to Train Your Dragon 2",0.046719,2014-09-03
"How to Train Your Dragon 2",0.041451,2014-09-04
"How to Train Your Dragon 2",0.096835,2014-09-05
"How to Train Your Dragon 2",0.28892,2014-09-06
"How to Train Your Dragon 2",0.157749,2014-09-07
"How to Train Your Dragon 2",0.035392,2014-09-08
"How to Train Your Dragon 2",0.036985,2014-09-09
"How to Train Your Dragon 2",0.033863,2014-09-10
"How to Train Your Dragon 2",0.03287,2014-09-11
"How to Train Your Dragon 2",0.079055,2014-09-12
"How to Train Your Dragon 2",0.178547,2014-09-13
"How to Train Your Dragon 2",0.11441,2014-09-14
"How to Train Your Dragon 2",0.023306,2014-09-15
"How to Train Your Dragon 2",0.02783,2014-09-16
"How to Train Your Dragon 2",0.024628,2014-09-17
"How to Train Your Dragon 2",0.026599,2014-09-18
"How to Train Your Dragon 2",0.052063,2014-09-19
"How to Train Your Dragon 2",0.11408,2014-09-20
"How to Train Your Dragon 2",0.071658,2014-09-21
"How to Train Your Dragon 2",0.018911,2014-09-22
"How to Train Your Dragon 2",0.017989,2014-09-23
"How to Train Your Dragon 2",0.017297,2014-09-24
"How to Train Your Dragon 2",0.024459,2014-09-25
"How to Train Your Dragon 2",0.048443,2014-09-26
"How to Train Your Dragon 2",0.099572,2014-09-27
"How to Train Your Dragon 2",0.05654,2014-09-28
"Maleficent",0,2014-05-01
"Maleficent",0,2014-05-02
"Maleficent",0,2014-05-03
"Maleficent",0,2014-05-04
"Maleficent",0,2014-05-05
"Maleficent",0,2014-05-06
"Maleficent",0,2014-05-07
"Maleficent",0,2014-05-08
"Maleficent",0,2014-05-09
"Maleficent",0,2014-05-10
"Maleficent",0,2014-05-11
"Maleficent",0,2014-05-12
"Maleficent",0,2014-05-13
"Maleficent",0,2014-05-14
"Maleficent",0,2014-05-15
"Maleficent",0,2014-05-16
"Maleficent",0,2014-05-17
"Maleficent",0,2014-05-18
"Maleficent",0,2014-05-19
"Maleficent",0,2014-05-20
"Maleficent",0,2014-05-21
"Maleficent",0,2014-05-22
"Maleficent",0,2014-05-23
"Maleficent",0,2014-05-24
"Maleficent",0,2014-05-25
"Maleficent",0,2014-05-26
"Maleficent",0,2014-05-27
"Maleficent",0,2014-05-28
"Maleficent",0,2014-05-29
"Maleficent",24.297459,2014-05-30
"Maleficent",25.750641,2014-05-31
"Maleficent",19.383198,2014-06-01
"Maleficent",6.207742,2014-06-02
"Maleficent",7.196208,2014-06-03
"Maleficent",5.612603,2014-06-04
"Maleficent",5.399117,2014-06-05
"Maleficent",10.18987,2014-06-06
"Maleficent",13.463278,2014-06-07
"Maleficent",10.675116,2014-06-08
"Maleficent",4.047865,2014-06-09
"Maleficent",4.712585,2014-06-10
"Maleficent",3.986901,2014-06-11
"Maleficent",3.593949,2014-06-12
"Maleficent",5.848429,2014-06-13
"Maleficent",7.311521,2014-06-14
"Maleficent",5.345047,2014-06-15
"Maleficent",2.269929,2014-06-16
"Maleficent",2.84161,2014-06-17
"Maleficent",2.393514,2014-06-18
"Maleficent",2.441986,2014-06-19
"Maleficent",3.999121,2014-06-20
"Maleficent",5.250652,2014-06-21
"Maleficent",3.660993,2014-06-22
"Maleficent",1.748844,2014-06-23
"Maleficent",2.315415,2014-06-24
"Maleficent",1.941335,2014-06-25
"Maleficent",1.748462,2014-06-26
"Maleficent",2.598651,2014-06-27
"Maleficent",3.307493,2014-06-28
"Maleficent",2.47053,2014-06-29
"Maleficent",1.441486,2014-06-30
"Maleficent",1.574353,2014-07-01
"Maleficent",1.205106,2014-07-02
"Maleficent",1.529479,2014-07-03
"Maleficent",1.831444,2014-07-04
"Maleficent",2.434384,2014-07-05
"Maleficent",1.893348,2014-07-06
"Maleficent",0.951353,2014-07-07
"Maleficent",1.149336,2014-07-08
"Maleficent",0.905965,2014-07-09
"Maleficent",0.89849,2014-07-10
"Maleficent",1.253469,2014-07-11
"Maleficent",1.673731,2014-07-12
"Maleficent",1.253386,2014-07-13
"Maleficent",0.711507,2014-07-14
"Maleficent",0.981579,2014-07-15
"Maleficent",0.787826,2014-07-16
"Maleficent",0.578929,2014-07-17
"Maleficent",0.966912,2014-07-18
"Maleficent",1.351642,2014-07-19
"Maleficent",0.919659,2014-07-20
"Maleficent",0.460426,2014-07-21
"Maleficent",0.565817,2014-07-22
"Maleficent",0.512892,2014-07-23
"Maleficent",0.496601,2014-07-24
"Maleficent",0.542794,2014-07-25
"Maleficent",0.721551,2014-07-26
"Maleficent",0.570893,2014-07-27
"Maleficent",0.341122,2014-07-28
"Maleficent",0.363091,2014-07-29
"Maleficent",0.305987,2014-07-30
"Maleficent",0.283509,2014-07-31
"Maleficent",0.360968,2014-08-01
"Maleficent",0.521163,2014-08-02
"Maleficent",0.390211,2014-08-03
"Maleficent",0.211851,2014-08-04
"Maleficent",0.21694,2014-08-05
"Maleficent",0.181037,2014-08-06
"Maleficent",0.164673,2014-08-07
"Maleficent",0.168188,2014-08-08
"Maleficent",0.227105,2014-08-09
"Maleficent",0.143401,2014-08-10
"Maleficent",0.090898,2014-08-11
"Maleficent",0.110543,2014-08-12
"Maleficent",0.085998,2014-08-13
"Maleficent",0.071362,2014-08-14
"Maleficent",0,2014-08-15
"Maleficent",0,2014-08-16
"Maleficent",0,2014-08-17
"Maleficent",0,2014-08-18
"Maleficent",0,2014-08-19
"Maleficent",0,2014-08-20
"Maleficent",0,2014-08-21
"Maleficent",0,2014-08-22
"Maleficent",0,2014-08-23
"Maleficent",0,2014-08-24
"Maleficent",0,2014-08-25
"Maleficent",0,2014-08-26
"Maleficent",0,2014-08-27
"Maleficent",0,2014-08-28
"Maleficent",0,2014-08-29
"Maleficent",0,2014-08-30
"Maleficent",0,2014-08-31
"Maleficent",0,2014-09-01
"Maleficent",0,2014-09-02
"Maleficent",0,2014-09-03
"Maleficent",0,2014-09-04
"Maleficent",0,2014-09-05
"Maleficent",0,2014-09-06
"Maleficent",0,2014-09-07
"Maleficent",0,2014-09-08
"Maleficent",0,2014-09-09
"Maleficent",0,2014-09-10
"Maleficent",0,2014-09-11
"Maleficent",0,2014-09-12
"Maleficent",0,2014-09-13
"Maleficent",0,2014-09-14
"Maleficent",0,2014-09-15
"Maleficent",0,2014-09-16
"Maleficent",0,2014-09-17
"Maleficent",0,2014-09-18
"Maleficent",0,2014-09-19
"Maleficent",0,2014-09-20
"Maleficent",0,2014-09-21
"Maleficent",0,2014-09-22
"Maleficent",0,2014-09-23
"Maleficent",0,2014-09-24
"Maleficent",0,2014-09-25
"Maleficent",0,2014-09-26
"Maleficent",0,2014-09-27
"Maleficent",0,2014-09-28
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-01
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-02
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-03
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-04
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-05
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-06
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-07
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-08
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-09
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-10
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-11
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-12
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-13
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-14
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-15
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-16
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-17
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-18
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-19
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-20
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-21
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-22
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-23
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-24
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-25
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-26
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-27
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-28
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-29
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-30
"Teenage Mutant Ninja Turtles (2014)",0,2014-05-31
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-01
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-02
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-03
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-04
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-05
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-06
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-07
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-08
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-09
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-10
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-11
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-12
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-13
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-14
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-15
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-16
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-17
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-18
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-19
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-20
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-21
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-22
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-23
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-24
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-25
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-26
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-27
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-28
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-29
"Teenage Mutant Ninja Turtles (2014)",0,2014-06-30
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-01
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-02
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-03
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-04
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-05
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-06
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-07
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-08
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-09
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-10
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-11
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-12
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-13
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-14
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-15
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-16
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-17
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-18
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-19
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-20
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-21
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-22
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-23
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-24
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-25
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-26
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-27
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-28
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-29
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-30
"Teenage Mutant Ninja Turtles (2014)",0,2014-07-31
"Teenage Mutant Ninja Turtles (2014)",0,2014-08-01
"Teenage Mutant Ninja Turtles (2014)",0,2014-08-02
"Teenage Mutant Ninja Turtles (2014)",0,2014-08-03
"Teenage Mutant Ninja Turtles (2014)",0,2014-08-04
"Teenage Mutant Ninja Turtles (2014)",0,2014-08-05
"Teenage Mutant Ninja Turtles (2014)",0,2014-08-06
"Teenage Mutant Ninja Turtles (2014)",0,2014-08-07
"Teenage Mutant Ninja Turtles (2014)",25.602161,2014-08-08
"Teenage Mutant Ninja Turtles (2014)",22.162059,2014-08-09
"Teenage Mutant Ninja Turtles (2014)",17.810885,2014-08-10
"Teenage Mutant Ninja Turtles (2014)",6.670138,2014-08-11
"Teenage Mutant Ninja Turtles (2014)",7.570117,2014-08-12
"Teenage Mutant Ninja Turtles (2014)",5.109668,2014-08-13
"Teenage Mutant Ninja Turtles (2014)",4.317208,2014-08-14
"Teenage Mutant Ninja Turtles (2014)",8.010487,2014-08-15
"Teenage Mutant Ninja Turtles (2014)",11.618104,2014-08-16
"Teenage Mutant Ninja Turtles (2014)",8.894556,2014-08-17
"Teenage Mutant Ninja Turtles (2014)",2.80162,2014-08-18
"Teenage Mutant Ninja Turtles (2014)",3.513719,2014-08-19
"Teenage Mutant Ninja Turtles (2014)",2.406886,2014-08-20
"Teenage Mutant Ninja Turtles (2014)",2.322198,2014-08-21
"Teenage Mutant Ninja Turtles (2014)",4.54206,2014-08-22
"Teenage Mutant Ninja Turtles (2014)",7.287234,2014-08-23
"Teenage Mutant Ninja Turtles (2014)",4.896153,2014-08-24
"Teenage Mutant Ninja Turtles (2014)",1.293789,2014-08-25
"Teenage Mutant Ninja Turtles (2014)",1.660968,2014-08-26
"Teenage Mutant Ninja Turtles (2014)",1.086355,2014-08-27
"Teenage Mutant Ninja Turtles (2014)",1.079615,2014-08-28
"Teenage Mutant Ninja Turtles (2014)",2.696571,2014-08-29
"Teenage Mutant Ninja Turtles (2014)",4.532929,2014-08-30
"Teenage Mutant Ninja Turtles (2014)",4.688529,2014-08-31
"Teenage Mutant Ninja Turtles (2014)",3.703976,2014-09-01
"Teenage Mutant Ninja Turtles (2014)",0.860701,2014-09-02
"Teenage Mutant Ninja Turtles (2014)",0.545819,2014-09-03
"Teenage Mutant Ninja Turtles (2014)",0.462024,2014-09-04
"Teenage Mutant Ninja Turtles (2014)",1.518869,2014-09-05
"Teenage Mutant Ninja Turtles (2014)",3.227924,2014-09-06
"Teenage Mutant Ninja Turtles (2014)",1.759895,2014-09-07
"Teenage Mutant Ninja Turtles (2014)",0.360721,2014-09-08
"Teenage Mutant Ninja Turtles (2014)",0.492306,2014-09-09
"Teenage Mutant Ninja Turtles (2014)",0.366725,2014-09-10
"Teenage Mutant Ninja Turtles (2014)",0.368522,2014-09-11
"Teenage Mutant Ninja Turtles (2014)",1.18112,2014-09-12
"Teenage Mutant Ninja Turtles (2014)",2.321223,2014-09-13
"Teenage Mutant Ninja Turtles (2014)",1.352793,2014-09-14
"Teenage Mutant Ninja Turtles (2014)",0.303294,2014-09-15
"Teenage Mutant Ninja Turtles (2014)",0.401831,2014-09-16
"Teenage Mutant Ninja Turtles (2014)",0.300393,2014-09-17
"Teenage Mutant Ninja Turtles (2014)",0.265844,2014-09-18
"Teenage Mutant Ninja Turtles (2014)",0.623201,2014-09-19
"Teenage Mutant Ninja Turtles (2014)",1.262031,2014-09-20
"Teenage Mutant Ninja Turtles (2014)",0.765113,2014-09-21
"Teenage Mutant Ninja Turtles (2014)",0.156713,2014-09-22
"Teenage Mutant Ninja Turtles (2014)",0.193501,2014-09-23
"Teenage Mutant Ninja Turtles (2014)",0.15574,2014-09-24
"Teenage Mutant Ninja Turtles (2014)",0.207844,2014-09-25
"Teenage Mutant Ninja Turtles (2014)",0.344774,2014-09-26
"Teenage Mutant Ninja Turtles (2014)",0.688014,2014-09-27
"Teenage Mutant Ninja Turtles (2014)",0.417389,2014-09-28
"The Amazing Spider-Man 2",0,2014-05-01
"The Amazing Spider-Man 2",35.167017,2014-05-02
"The Amazing Spider-Man 2",33.161137,2014-05-03
"The Amazing Spider-Man 2",23.280183,2014-05-04
"The Amazing Spider-Man 2",5.168281,2014-05-05
"The Amazing Spider-Man 2",6.239731,2014-05-06
"The Amazing Spider-Man 2",4.123636,2014-05-07
"The Amazing Spider-Man 2",3.560737,2014-05-08
"The Amazing Spider-Man 2",10.021184,2014-05-09
"The Amazing Spider-Man 2",15.459611,2014-05-10
"The Amazing Spider-Man 2",10.020417,2014-05-11
"The Amazing Spider-Man 2",2.254152,2014-05-12
"The Amazing Spider-Man 2",2.904908,2014-05-13
"The Amazing Spider-Man 2",2.06888,2014-05-14
"The Amazing Spider-Man 2",1.936763,2014-05-15
"The Amazing Spider-Man 2",4.551391,2014-05-16
"The Amazing Spider-Man 2",7.388734,2014-05-17
"The Amazing Spider-Man 2",4.863102,2014-05-18
"The Amazing Spider-Man 2",1.521853,2014-05-19
"The Amazing Spider-Man 2",1.356513,2014-05-20
"The Amazing Spider-Man 2",1.022545,2014-05-21
"The Amazing Spider-Man 2",1.030417,2014-05-22
"The Amazing Spider-Man 2",2.047419,2014-05-23
"The Amazing Spider-Man 2",3.070201,2014-05-24
"The Amazing Spider-Man 2",2.705768,2014-05-25
"The Amazing Spider-Man 2",2.187251,2014-05-26
"The Amazing Spider-Man 2",0.728078,2014-05-27
"The Amazing Spider-Man 2",0.586072,2014-05-28
"The Amazing Spider-Man 2",0.531316,2014-05-29
"The Amazing Spider-Man 2",1.024098,2014-05-30
"The Amazing Spider-Man 2",1.662988,2014-05-31
"The Amazing Spider-Man 2",1.091519,2014-06-01
"The Amazing Spider-Man 2",0.378342,2014-06-02
"The Amazing Spider-Man 2",0.501119,2014-06-03
"The Amazing Spider-Man 2",0.402062,2014-06-04
"The Amazing Spider-Man 2",0.370971,2014-06-05
"The Amazing Spider-Man 2",0.549111,2014-06-06
"The Amazing Spider-Man 2",0.814654,2014-06-07
"The Amazing Spider-Man 2",0.598078,2014-06-08
"The Amazing Spider-Man 2",0.271058,2014-06-09
"The Amazing Spider-Man 2",0.315897,2014-06-10
"The Amazing Spider-Man 2",0.27943,2014-06-11
"The Amazing Spider-Man 2",0.21567,2014-06-12
"The Amazing Spider-Man 2",0.277535,2014-06-13
"The Amazing Spider-Man 2",0.379954,2014-06-14
"The Amazing Spider-Man 2",0.296438,2014-06-15
"The Amazing Spider-Man 2",0.117865,2014-06-16
"The Amazing Spider-Man 2",0.133908,2014-06-17
"The Amazing Spider-Man 2",0.117258,2014-06-18
"The Amazing Spider-Man 2",0.121953,2014-06-19
"The Amazing Spider-Man 2",0.197196,2014-06-20
"The Amazing Spider-Man 2",0.27116,2014-06-21
"The Amazing Spider-Man 2",0.165274,2014-06-22
"The Amazing Spider-Man 2",0.085899,2014-06-23
"The Amazing Spider-Man 2",0.098668,2014-06-24
"The Amazing Spider-Man 2",0.091026,2014-06-25
"The Amazing Spider-Man 2",0.076653,2014-06-26
"The Amazing Spider-Man 2",0.096637,2014-06-27
"The Amazing Spider-Man 2",0.134623,2014-06-28
"The Amazing Spider-Man 2",0.09117,2014-06-29
"The Amazing Spider-Man 2",0.060196,2014-06-30
"The Amazing Spider-Man 2",0.054549,2014-07-01
"The Amazing Spider-Man 2",0.076107,2014-07-02
"The Amazing Spider-Man 2",0.101249,2014-07-03
"The Amazing Spider-Man 2",0.115728,2014-07-04
"The Amazing Spider-Man 2",0.191784,2014-07-05
"The Amazing Spider-Man 2",0.152891,2014-07-06
"The Amazing Spider-Man 2",0,2014-07-07
"The Amazing Spider-Man 2",0,2014-07-08
"The Amazing Spider-Man 2",0,2014-07-09
"The Amazing Spider-Man 2",0,2014-07-10
"The Amazing Spider-Man 2",0.103267,2014-07-11
"The Amazing Spider-Man 2",0.143016,2014-07-12
"The Amazing Spider-Man 2",0.09856,2014-07-13
"The Amazing Spider-Man 2",0,2014-07-14
"The Amazing Spider-Man 2",0,2014-07-15
"The Amazing Spider-Man 2",0,2014-07-16
"The Amazing Spider-Man 2",0,2014-07-17
"The Amazing Spider-Man 2",0.067979,2014-07-18
"The Amazing Spider-Man 2",0.099368,2014-07-19
"The Amazing Spider-Man 2",0.070402,2014-07-20
"The Amazing Spider-Man 2",0,2014-07-21
"The Amazing Spider-Man 2",0,2014-07-22
"The Amazing Spider-Man 2",0,2014-07-23
"The Amazing Spider-Man 2",0,2014-07-24
"The Amazing Spider-Man 2",0.051214,2014-07-25
"The Amazing Spider-Man 2",0.070509,2014-07-26
"The Amazing Spider-Man 2",0.054182,2014-07-27
"The Amazing Spider-Man 2",0,2014-07-28
"The Amazing Spider-Man 2",0,2014-07-29
"The Amazing Spider-Man 2",0,2014-07-30
"The Amazing Spider-Man 2",0,2014-07-31
"The Amazing Spider-Man 2",0.034615,2014-08-01
"The Amazing Spider-Man 2",0.048605,2014-08-02
"The Amazing Spider-Man 2",0.036746,2014-08-03
"The Amazing Spider-Man 2",0,2014-08-04
"The Amazing Spider-Man 2",0,2014-08-05
"The Amazing Spider-Man 2",0,2014-08-06
"The Amazing Spider-Man 2",0,2014-08-07
"The Amazing Spider-Man 2",0.015944,2014-08-08
"The Amazing Spider-Man 2",0.023887,2014-08-09
"The Amazing Spider-Man 2",0.018042,2014-08-10
"The Amazing Spider-Man 2",0,2014-08-11
"The Amazing Spider-Man 2",0,2014-08-12
"The Amazing Spider-Man 2",0,2014-08-13
"The Amazing Spider-Man 2",0,2014-08-14
"The Amazing Spider-Man 2",0.009793,2014-08-15
"The Amazing Spider-Man 2",0.015249,2014-08-16
