171221;2014-04-07_08-51-02.922;;38.819298;-77.147738;42.0;15.0;8.522;1.075;4.405;
171278;2014-04-07_08-51-06.341;;38.819355;-77.148302;38.0;13.0;8.692;-1.533;2.285;
171411;2014-04-07_08-51-09.723;;38.819488;-77.148893;39.0;13.0;8.562;-1.396;3.758;
171505;2014-04-07_08-51-13.130;;38.819582;-77.149433;37.0;12.0;9.89;-0.568;3.616;
171561;2014-04-07_08-51-16.493;;38.819597;-77.149960;32.0;12.0;9.904;0.316;1.706;
171618;2014-04-07_08-51-19.916;;38.819638;-77.150545;32.0;13.0;10.87;-0.496;2.496;
171674;2014-04-07_08-51-23.279;;38.819816;-77.151143;33.0;13.0;10.061;-0.26;1.957;
171729;2014-04-07_08-51-26.638;;38.819816;-77.151143;33.0;13.0;10.061;-0.26;1.957;
171787;2014-04-07_08-51-30.067;;38.819985;-77.151694;33.0;13.0;8.901;-0.584;2.636;
171844;2014-04-07_08-51-33.490;;38.820206;-77.152249;33.0;13.0;10.531;0.089;1.796;
171901;2014-04-07_08-51-36.914;;38.820363;-77.152753;34.0;15.0;9.565;-0.2;2.572;
171958;2014-04-07_08-51-40.338;;38.820381;-77.153202;29.0;11.0;10.235;-0.558;2.103;
172015;2014-04-07_08-51-43.757;;38.820486;-77.153651;32.0;12.0;9.944;-0.341;2.287;
172072;2014-04-07_08-51-47.184;;38.820610;-77.154167;38.0;13.0;9.229;-0.113;2.758;
172129;2014-04-07_08-51-50.607;;38.820610;-77.154167;38.0;13.0;9.229;-0.113;2.758;
172185;2014-04-07_08-51-53.969;;38.821298;-77.126985;0.0;1,363.0;10.898;-0.02;2.017;
172242;2014-04-07_08-51-57.396;;38.820856;-77.155219;49.0;12.0;8.609;-0.967;2.801;
172299;2014-04-07_08-52-00.818;;38.821020;-77.155787;51.0;11.0;9.615;-0.623;2.791;
172356;2014-04-07_08-52-04.236;;38.821053;-77.156317;48.0;10.0;10.324;-0.63;1.9;
172412;2014-04-07_08-52-07.600;;38.821221;-77.156867;50.0;11.0;8.985;-0.85;4.057;
172468;2014-04-07_08-52-10.970;;38.821221;-77.156867;50.0;11.0;8.985;-0.85;4.057;
172525;2014-04-07_08-52-14.386;;38.821298;-77.126985;0.0;1,363.0;9.193;0.027;2.112;
172581;2014-04-07_08-52-17.751;;38.821542;-77.157977;51.0;11.0;10.018;-0.476;3.236;
172638;2014-04-07_08-52-21.173;;38.821696;-77.158525;51.0;12.0;10.953;-0.192;2.705;
172695;2014-04-07_08-52-24.596;;38.821804;-77.159060;51.0;11.0;8.979;-0.205;2.751;
172751;2014-04-07_08-52-27.962;;38.821872;-77.159632;47.0;7.0;10.141;-0.636;2.475;
172808;2014-04-07_08-52-31.383;;38.821950;-77.160201;45.0;6.0;8.207;-0.675;4.063;
172853;2014-04-07_08-52-34.705;;38.821950;-77.160201;45.0;6.0;8.207;-0.675;4.063;
172922;2014-04-07_08-52-38.229;;38.822096;-77.160770;46.0;8.0;9.888;-1.082;3.326;
172978;2014-04-07_08-52-41.597;;38.822234;-77.161325;45.0;6.0;7.005;-1.45;6.411;
173035;2014-04-07_08-52-45.016;;38.822343;-77.161874;46.0;7.0;9.054;-0.349;4.104;
173092;2014-04-07_08-52-48.439;;38.822467;-77.162434;49.0;7.0;8.251;-0.537;5.447;
173148;2014-04-07_08-52-51.810;;38.821298;-77.126985;0.0;1,363.0;10.12;-1.602;6.72;
173205;2014-04-07_08-52-55.225;;38.822606;-77.163018;47.0;7.0;8.867;-1.621;4.113;
173261;2014-04-07_08-52-58.639;;38.822606;-77.163018;47.0;7.0;8.867;-1.621;4.113;
173318;2014-04-07_08-53-02.013;;38.822613;-77.163004;47.0;4.0;10.001;-0.066;0.858;
173375;2014-04-07_08-53-05.438;;38.822624;-77.162978;45.0;3.0;10.078;-0.064;0.822;
173432;2014-04-07_08-53-08.858;;38.822612;-77.162956;44.0;3.0;10.195;-0.22;0.666;
173488;2014-04-07_08-53-12.222;;38.822611;-77.162956;43.0;3.0;10.103;0.095;0.722;
173545;2014-04-07_08-53-15.645;;38.822611;-77.162956;43.0;3.0;10.016;-0.35;0.587;
173602;2014-04-07_08-53-19.068;;38.822611;-77.162956;43.0;4.0;10.236;-0.016;-0.652;
173658;2014-04-07_08-53-22.436;;38.822611;-77.162956;43.0;4.0;10.236;-0.016;-0.652;
173715;2014-04-07_08-53-25.859;;38.822614;-77.163061;43.0;4.0;9.619;-0.653;2.706;
173772;2014-04-07_08-53-29.279;;38.822588;-77.163366;43.0;5.0;9.416;-0.746;2.844;
173828;2014-04-07_08-53-32.649;;38.821298;-77.126985;0.0;1,363.0;8.939;-0.867;4.192;
173885;2014-04-07_08-53-36.064;;38.821942;-77.163823;47.0;5.0;10.625;-0.49;3.166;
173941;2014-04-07_08-53-39.427;;38.821510;-77.163993;49.0;6.0;8.982;-0.563;2.892;
173998;2014-04-07_08-53-42.856;;38.821510;-77.163993;49.0;6.0;8.982;-0.563;2.892;
174055;2014-04-07_08-53-46.275;;38.821090;-77.164134;50.0;4.0;12.241;-1.647;3.775;
174111;2014-04-07_08-53-49.678;;38.820683;-77.164363;54.0;6.0;9.128;-0.449;4.096;
174168;2014-04-07_08-53-53.060;;38.820243;-77.164528;54.0;6.0;11.827;0.016;2.355;
174224;2014-04-07_08-53-56.427;;38.819806;-77.164663;53.0;5.0;11.076;0.365;1.68;
174281;2014-04-07_08-53-59.846;;38.819364;-77.164852;57.0;5.0;10.265;-0.837;3.118;
174337;2014-04-07_08-54-03.218;;38.818930;-77.165039;60.0;5.0;8.897;-0.075;3.365;
174393;2014-04-07_08-54-06.579;;38.818930;-77.165039;60.0;5.0;8.897;-0.075;3.365;
174450;2014-04-07_08-54-09.999;;38.818496;-77.165209;58.0;4.0;8.953;-0.715;5.416;
174507;2014-04-07_08-54-13.420;;38.818036;-77.165417;53.0;4.0;8.018;-1.413;5.311;
174563;2014-04-07_08-54-16.785;;38.817626;-77.165704;53.0;6.0;8.143;-1.204;6.514;
174620;2014-04-07_08-54-20.209;;38.817442;-77.166187;55.0;5.0;8.587;-0.968;5.55;
174676;2014-04-07_08-54-23.585;;38.817329;-77.166775;54.0;6.0;9.212;-1.062;5.589;
174733;2014-04-07_08-54-26.994;;38.817329;-77.166775;54.0;6.0;9.212;-1.062;5.589;
174790;2014-04-07_08-54-30.415;;38.817239;-77.167330;51.0;11.0;9.112;-1.486;5.686;
174846;2014-04-07_08-54-33.782;;38.817012;-77.167787;52.0;6.0;9.461;-1.15;4.231;
174902;2014-04-07_08-54-37.146;;38.816661;-77.168177;50.0;5.0;9.054;-1.419;4.515;
174959;2014-04-07_08-54-40.565;;38.816254;-77.168550;49.0;6.0;9.482;-0.835;3.175;
175016;2014-04-07_08-54-43.989;;38.815892;-77.168903;43.0;6.0;7.579;-0.683;5.481;
175072;2014-04-07_08-54-47.357;;38.815540;-77.169271;42.0;9.0;8.296;-1.621;5.646;
175129;2014-04-07_08-54-50.775;;38.815540;-77.169271;42.0;9.0;7.669;-1.487;5.646;
175185;2014-04-07_08-54-54.141;;38.815199;-77.169678;40.0;10.0;7.357;-1.577;4.209;
175241;2014-04-07_08-54-57.501;;38.814868;-77.169976;39.0;7.0;9.6;-1.42;5.172;
175298;2014-04-07_08-55-00.930;;38.814486;-77.170214;39.0;5.0;9.912;-1.007;3.98;
175355;2014-04-07_08-55-04.349;;38.814086;-77.170422;42.0;5.0;7.954;-1.672;5.914;
175412;2014-04-07_08-55-07.784;;38.813659;-77.170618;43.0;5.0;9.014;-0.607;2.835;
175469;2014-04-07_08-55-11.195;;38.813256;-77.170821;41.0;4.0;8.773;-1.114;5.195;
175525;2014-04-07_08-55-14.557;;38.813256;-77.170821;41.0;4.0;8.773;-1.114;5.195;
175582;2014-04-07_08-55-17.980;;38.812965;-77.171070;41.0;5.0;7.499;-1.352;5.364;
175638;2014-04-07_08-55-21.346;;38.812517;-77.171551;41.0;5.0;7.155;-1.249;5.2;
175695;2014-04-07_08-55-24.770;;38.812243;-77.171988;39.0;5.0;8.54;-2.06;3.493;
175752;2014-04-07_08-55-28.190;;38.812086;-77.172527;40.0;6.0;9.33;-0.026;3.539;
175808;2014-04-07_08-55-31.556;;38.811986;-77.173112;40.0;5.0;7.342;-0.69;5.198;
175865;2014-04-07_08-55-34.976;;38.811986;-77.173112;40.0;5.0;7.342;-0.69;5.198;
175921;2014-04-07_08-55-38.342;;38.811954;-77.173692;40.0;12.0;7.879;-1.756;3.932;
175978;2014-04-07_08-55-41.766;;38.811951;-77.174298;44.0;11.0;9.239;-0.866;3.429;
176035;2014-04-07_08-55-45.188;;38.811935;-77.174880;45.0;12.0;9.889;-0.485;3.613;
176091;2014-04-07_08-55-48.555;;38.811948;-77.175443;47.0;12.0;9.032;-0.465;4.518;
176148;2014-04-07_08-55-51.976;;38.811961;-77.175965;47.0;11.0;8.755;-0.706;3.065;
176205;2014-04-07_08-55-55.403;;38.811945;-77.176526;48.0;10.0;9.685;-0.139;4.104;
176262;2014-04-07_08-55-58.822;;38.811945;-77.176526;48.0;10.0;9.685;-0.139;4.104;
176319;2014-04-07_08-56-02.249;;38.811959;-77.177042;52.0;10.0;11.78;0.23;1.92;
176376;2014-04-07_08-56-05.687;;38.811951;-77.177578;52.0;9.0;8.81;-0.604;4.309;
176433;2014-04-07_08-56-09.094;;38.811939;-77.178151;53.0;10.0;11.089;-0.594;3.627;
176490;2014-04-07_08-56-12.515;;38.811940;-77.178728;54.0;11.0;8.422;-0.965;4.484;
176547;2014-04-07_08-56-15.936;;38.811938;-77.179307;53.0;11.0;10.826;-0.642;3.138;
176604;2014-04-07_08-56-19.359;;38.811925;-77.179902;54.0;11.0;11.41;-0.383;3.1;
176660;2014-04-07_08-56-22.727;;38.811925;-77.179902;54.0;11.0;11.41;-0.383;3.1;
176717;2014-04-07_08-56-26.146;;38.811953;-77.180464;52.0;10.0;8.437;0.042;2.542;
176773;2014-04-07_08-56-29.511;;38.811958;-77.181051;55.0;10.0;10.172;-0.399;2.75;
176830;2014-04-07_08-56-32.934;;38.811951;-77.181632;57.0;10.0;10.676;-0.832;2.769;
176887;2014-04-07_08-56-36.357;;38.811928;-77.182207;57.0;11.0;7.314;-1.493;4.349;
176944;2014-04-07_08-56-39.779;;38.811943;-77.182788;57.0;11.0;10.117;-0.201;3.992;
177000;2014-04-07_08-56-43.144;;38.811943;-77.182788;57.0;11.0;10.117;-0.201;3.992;
177057;2014-04-07_08-56-46.570;;38.811931;-77.183381;58.0;10.0;8.005;0.09;3.38;
177114;2014-04-07_08-56-49.995;;38.811934;-77.183956;60.0;10.0;8.334;-0.382;3.443;
177171;2014-04-07_08-56-53.411;;38.811923;-77.184547;60.0;10.0;7.762;-0.187;3.816;
177227;2014-04-07_08-56-56.778;;38.811903;-77.185100;60.0;10.0;9.398;-1.113;5.208;
177281;2014-04-07_08-57-00.203;;38.811902;-77.185523;60.0;10.0;8.197;-0.879;4.388;
