"x","y"
0.663318625352953,0.561270538173622
0.61944717289624,0.564173258042956
0.61729793975371,0.574322373571718
0.650845067386768,0.578866326628812
0.61774749281791,0.561603466617425
0.735819833911694,0.542587530269178
0.685439099415882,0.559881602322184
0.69322314151375,0.578920947701632
0.718493566156644,0.584011111486813
0.72813432399225,0.573817778899092
0.649000668171349,0.64747299508151
0.638830299876533,0.657848397911915
0.641469114780745,0.660558643524667
0.657745399009125,0.658277563483999
0.660042430419356,0.656279992821236
0.809478795567279,0.69425984544837
0.795299399261625,0.665313277862604
0.781052262083281,0.671961442724603
0.768674157164995,0.681150787973994
0.76788282060677,0.695105171575199
0.775439007041969,0.713777775465782
0.778028555856948,0.715965219381629
0.801045056917707,0.709049151162525
0.806787635443263,0.702278739137565
0.833188101007794,0.766187995328589
0.809084666853451,0.749853693554973
0.795296320131056,0.753284417128134
0.774940187888536,0.787165088291059
0.906175812197649,0.935726603323553
0.561359374567003,0.549009407829536
0.560423318871689,0.547532037860198
0.505584003300798,0.574819165233944
0.504989731099509,0.586898225335328
0.510338180911238,0.591673667701004
0.815430754972002,0.734408934967109
0.852155545360189,0.731586846205256
0.860764794452627,0.726548702489415
0.847281281657299,0.634085630236151
0.849196500876022,0.673594872901963
0.886530959118386,0.679030970148287
0.887497806119476,0.677860518588074
0.850702195728029,0.600985260113355
0.840707337876079,0.613152754332621
0.898068461389257,0.67423732075835
0.903971154704747,0.656711759396781
0.726329953474315,0.747140846938741
0.723250822897653,0.743491639074357
0.71579932690206,0.743413608970337
0.699812480947859,0.751908486294017
0.668303737756587,0.777226654043121
0.723216952461308,0.788556625145976
0.73792903835674,0.783841005860059
0.753466331246698,0.733576613857619
0.742593921180419,0.732270910117123
0.746020993512287,0.756699534680475
0.590093821108679,0.676911152322563
0.571425052422169,0.68094790970357
0.590863603752834,0.68094790970357
0.591005243759354,0.678864505926386
0.708443283954322,0.603518637490346
0.693808176323332,0.598449281732886
0.701422866239471,0.627039511843667
0.71513731382808,0.633188284039981
0.719558945336202,0.631437808706599
0.635985183223678,0.61632597856252
0.622578648692748,0.615514465480789
0.625894872323828,0.630709527735791
0.629571354232391,0.62811632727906
0.657188076374751,0.602816366554218
0.651605612639216,0.590862154619255
0.642937860065837,0.612151367997769
0.644280360997254,0.612151367997769
0.694393211132914,0.730629676929363
0.688832301311405,0.725932264667708
0.575267807381891,0.621007784803375
0.570978578488583,0.617787742511057
0.541908506714019,0.62481045187234
0.552839420261283,0.632069852549107
0.577044465724663,0.631299955522838
0.57949545366369,0.627596126585634
0.579480058010802,0.627008299802066
0.645607466275827,0.627897842987818
0.648862107295397,0.623515152145704
0.704545104644229,0.721989143411521
0.696576314711789,0.71940894797213
0.555194955152455,0.636117013943976
0.578870390156625,0.642476467421131
0.580222128479792,0.638949506719689
0.693537212832567,0.643313990537542
0.676759030320185,0.64156611620764
0.675712125924128,0.642577906556352
0.674252618030786,0.651312076198997
0.677033072941518,0.654173180012851
0.689595925694421,0.660033240824301
0.693583399791232,0.657707943724693
0.570744564564732,0.648450972385143
0.557692130050147,0.642283993164568
0.553910957701979,0.654321437210473
0.558021597021852,0.655986079429452
0.563105241603954,0.655746787110469
0.596298269220711,0.655476282749886
0.596815563157558,0.652547552845891
0.596612340539528,0.652212023398627
0.585173370447124,0.652602173918692
0.580634731977077,0.65835819459148
0.580776371983597,0.659398595978333
0.582365203361184,0.660665284666828
0.661603549621735,0.656290396835096
0.652701783124506,0.667763423128634
0.65467550582417,0.67086381926147
0.666351568970993,0.672845783903433
0.666958157694601,0.671436040024237
0.708430967432046,0.701521847128617
0.682347652316902,0.698184759680277
0.680718792241832,0.705446761360524
0.689463523079608,0.709662987980754
0.709896633586526,0.707582185207049
0.710201467513637,0.705961760047029
0.76840319367423,0.711551316497897
0.735348726933468,0.710797025492428
0.734622052117366,0.712321213524185
0.735481129548238,0.718324329526336
0.765672004852687,0.73285353489377
0.769468572853744,0.73112906959505
0.746892387465478,0.697698372031931
0.735348726933468,0.701100484566951
0.556546693475622,0.533080862596785
0.556143327370088,0.529793194214326
0.548085242650886,0.512067355585793
0.489252294722046,0.540847458949658
0.49025917042062,0.556578327918906
0.496054094165979,0.561062457896259
0.678806652153678,0.632486013103852
0.660448875655459,0.625819641217573
0.658964734717479,0.626436079039299
0.658767670360587,0.638104180592878
0.712547765013058,0.71269835902691
0.709074505722569,0.722342879883064
0.711122127556062,0.72527421079052
0.46075186210422,0.568610569957889
0.451545261679881,0.553220432442845
0.433784836513564,0.540046349881788
0.417003574870569,0.535863936306619
0.400028328001295,0.53681590357559
0.296070721471086,0.591031219844617
0.351993891004905,0.616580876902302
0.390024232757638,0.617956807736419
0.455985367971504,0.583667779029149
0.479783968198737,0.591088441920897
0.61064085944691,0.529109130302477
0.61818472935979,0.547625673985019
0.759396736737396,0.776680443315033
0.760351267216167,0.781656162947672
0.728171273559209,0.698715364387583
0.713736309415679,0.692238865754406
0.708865124843358,0.697092338224084
0.610219018557919,0.660095664907522
0.605261618329449,0.663354722251841
0.606554853171632,0.66749551977153
0.613489055230378,0.668007917454556
0.845692450279756,0.687731326745852
0.87281651152982,0.709652583966893
0.623644027872262,0.695068757526659
0.613125717822327,0.697126151269163
0.609150560247792,0.707855290571093
0.624210587898387,0.710750207430026
0.534142939399609,0.659229530752971
0.522195912762065,0.651127404952834
0.510482900048327,0.673592271898502
0.512592104493373,0.677863119591534
0.536209036016602,0.665464136063686
0.804090317058066,0.506490804152247
0.735305619105372,0.583646971001409
0.754568659993171,0.583449294737907
0.556300363029496,0.681155989980933
0.565189813004405,0.681093565897713
0.639772513832984,0.689107257579968
0.639329119029922,0.689003217441287
0.637801870263889,0.689154075642388
0.636166851927681,0.689923972668657
0.628241169823294,0.712464268714867
0.629642174235695,0.713671134323621
0.640723965181186,0.712716566051189
0.645308790609854,0.704057825509086
0.629919295987597,0.679023167137887
0.618668152860335,0.679192232363249
0.616756012772225,0.685286383486743
0.626572281050697,0.690280310143661
0.543580474617185,0.666694410703641
0.543244849384298,0.666397896308397
0.511923933158212,0.682141770294984
0.520043600488966,0.703589644885001
0.547672639153601,0.685346206566484
0.732903897255579,0.698853217571344
0.578448549267633,0.643990251439009
0.571520505470068,0.648453573388603
0.571868447225231,0.649265086470353
0.577469385744223,0.656501078115938
0.482524394411986,0.537226862123414
0.472344788725463,0.526287041540624
0.751329414626488,0.661058036190354
0.737513355728886,0.657694938707353
0.739136057542774,0.671454247048517
0.748157910132497,0.670663541994507
0.75146489637187,0.666501936447078
0.643378175738286,0.666340674232116
0.642903989629492,0.666944107036503
0.642592997441244,0.674645678302695
0.650992865654426,0.676234891421114
0.596187420519924,0.662907349655495
0.590685014179399,0.670161548325342
0.601871495564496,0.674695097368557
0.647796728115839,0.642140937973867
0.645404243657753,0.640804022191752
0.630547438625232,0.64060634592825
0.630892301249825,0.653114571601719
0.634276265753597,0.657322995211549
0.554964020359217,0.587111507619631
0.570282694978257,0.657903018984716
0.521145929235395,0.647384560963611
0.499453454322639,0.650849097581851
0.495863188070225,0.657658524658812
0.714743185114253,0.671365812930635
0.705087031625758,0.67329575750324
0.704231033325412,0.673914796328426
0.702285022800956,0.679746246101737
0.713690122457014,0.686235749752254
0.727536972660393,0.681525332473258
0.523264371072191,0.609311072211655
0.519418536981901,0.60635373126952
0.47946989687992,0.61808425690632
0.472390975684085,0.626823628555904
0.49774145772199,0.635318505879566
0.528381886090639,0.620300311860307
0.618957591134557,0.659947407709899
0.611660051667803,0.65746605040225
0.614942404862538,0.66911594493155
0.621895081704742,0.663136237960598
0.627696163711195,0.66413762429545
0.631073969953829,0.670158947321881
0.724362389035832,0.588266353159044
0.68302506104377,0.626597341254261
0.712332225872709,0.637557969864773
0.72266886721864,0.66243916903141
0.722665788088071,0.661034627159153
0.711075940597397,0.652914294334756
0.707698134354763,0.655249995448244
0.690020845713982,0.663552398515343
0.801719386514006,0.633422374352023
0.778933820246528,0.630574275555509
0.689417336120986,0.68685478857744
0.75116006244476,0.684841611893876
0.731533684148954,0.682102755242965
0.750008467609097,0.693687624685603
0.734166340792029,0.674510426122394
0.731238087613594,0.68171520572636
0.755646355695004,0.681527933476737
0.593487023004158,0.614011085476772
0.626138123639385,0.664075200212249
0.61537656227385,0.674034442487908
0.617701305859289,0.675946180036251
0.618504958939789,0.675446787370565
0.591707285530861,0.684807798848797
0.612472942140054,0.687198121035086
0.631027782995164,0.670484072755266
0.632376442187762,0.673509039787542
0.640616195611011,0.676091836230413
0.578747224933562,0.643334798565282
0.653151336188706,0.685304590511022
0.667804918603197,0.676474183740078
0.568158094880323,0.682687981023072
0.567403707889013,0.694558960847093
0.568068800093605,0.695367872925382
0.583886293866035,0.700218744391581
0.585930836568959,0.699363014250891
0.443798169148928,0.635927140690873
0.456419525382815,0.650562987200467
0.474164554896287,0.658815971201687
0.735114713009618,0.655439868701346
0.551851019346166,0.655114743267943
0.539377461379981,0.647647262313793
0.68419513066289,0.670694754036108
0.682409234928411,0.686087492554632
0.683791764557355,0.688329557543299
0.673935467581356,0.666944107036503
0.615111757044266,0.648705870724926
0.623853408751517,0.653920882676528
0.567600772245949,0.729506043431551
0.551062761918555,0.685179742344601
0.476883427195467,0.671384019954896
0.502415577937419,0.681806240847721
0.476021270634026,0.674372572938633
0.479014185554539,0.686048477502612
0.464582300541622,0.68011298759062
0.468896162479569,0.686680521345139
0.477659368100803,0.687705316711191
0.454051673969324,0.682287426489146
0.45349435133495,0.677028197478584
0.453426610462258,0.676944965367642
0.439684450698485,0.687801553839472
0.442400243867139,0.695412089984323
0.448256750224008,0.69773998808741
0.463529237884383,0.69005142183854
1,0.785882793581763
0.877219668254485,0.722522349122287
0.950650774247401,1
1,1
0.423503619517961,0.682622955936391
0.407630701395159,0.67586294792531
0.416889647039257,0.692155633643464
0.429083004122927,0.698793394491603
0.430363922442834,0.697524104799629
0.597215850132567,0.647649863317272
0.610914902068244,0.65569216603765
0.433393786930305,0.682461693721429
0.41811206187818,0.699867608923517
0.427654287535362,0.700835182213289
0.379613692277834,0.658649506979785
0.380060166211465,0.659905791654419
0.387865762223358,0.672520658470031
0.41278824511109,0.701865179586281
0.656178121545608,0.691172454332873
0.65207979874801,0.687676705673051
0.656199675459634,0.699734957746695
0.670770121348546,0.713143130619795
0.665674160244125,0.545165124705109
0.649228523834017,0.540205011093271
0.618218599796135,0.547643881009299
0.671111904842527,0.554895478675666
0.674689854572666,0.607199057396349
0.673646029307178,0.60720946141021
0.589099261932382,0.610403493667849
1,0.727976653392873
0.53287741673259,0.627653348661914
0.748296471008448,0.95311431150138
0.792229506076671,1
0.383946028999239,0.721328488530873
0.367481917805674,0.72109960022577
0.353471873681748,0.731363159907092
0.395502006053568,0.732689671675329
0.397481887014369,0.729779148795613
0.382036968041697,0.707956729706314
0.379589059233239,0.711194979022911
0.405817093485473,0.724904868298195
0.406072661323349,0.720758868771566
0.414638802587691,0.627088930909547
0.438434323684355,0.677774685473653
0.453131013926899,0.676234891421114
0.407082616152492,0.718202082363375
0.408375850994718,0.716745520421778
0.691489590999074,0.596862669617946
0.384549538592278,0.699545084493593
0.406177351762955,0.720212658043479
0.361228203604408,0.634207877399093
0.365147936828528,0.70104326249067
0.375780174709863,0.711327630199733
0.427931409287264,0.706768071121839
0.605092266147721,0.708599177562701
0.113986334818505,0.565538784863193
0,0.546176915053822
0,0.868969248336015
0.339572678258567,0.752329848855683
0.353179356276957,0.731464599042313
0.349422816973384,0.718430970668478
0.359408437433584,0.631086673238535
0.454304162676631,0.703984997412005
0.457675810658083,0.705436357346663
0.43432676349505,0.711163766981292
0.41323471904472,0.727357614567704
0.433984980001025,0.722662803309509
0.368993770918818,0.715242140417779
0.363281983699082,0.707928118668173
0.35064831094292,0.716615470248417
0.595885665723426,0.748906928292941
0.741202154159724,0.629357005932894
0.568342842714939,0.659588469231435
0.652378474413939,0.870316568131991
0.58585693743513,0.90203580541373
0.559862917106703,0.943363149503083
0.54441799813403,1
0.563921211206773,0.906036148746179
0.562969759858615,0.880783006083737
0.559690485794406,0.902597622162637
0.549523196630202,0.903149034897664
0.537068113447474,1
0.537249782151522,0.898410006580546
0.532098396696685,0.898350183500787
0.530260155742403,1
0.494480658441281,0.856458421659067
0.488550252950583,0.865314838464672
0.409773776276507,0.927777936727997
0.334787709342394,1
0.533517875892543,0.624194014050613
0.469404219024709,0.715351382563401
0.481009462168272,0.718272309456996
0.471882919138944,0.50252687486832
0.440990002062988,0.515937648744881
0.459169188987771,0.746175874652449
0.446723343196794,0.748173445315194
0.451957865177166,0.768656347618917
0.464763969245626,0.780163186957535
0.481123389999585,0.775619233900441
0.426721310970617,0.768045111804131
0.420212028931519,0.784850195205311
0.421597637690988,0.790047000132653
0.461407716917062,0.783518481430135
0.474315432294514,0.831080430830204
0.678532609532344,0.501228974138225
0.662478022705495,0.494887727685348
0.625220542727529,0.48988599801803
0.625642383616565,0.518598475291772
0.608725640228231,0.477949993107346
0.546265476480062,0.471858442987295
0.484353397974517,0.775468375699339
0.460031345549255,0.807455516338201
0.465127306653677,0.820486543708557
0.472489507862552,0.829720106016906
0.429166140648507,0.800940002653023
0.438526697601641,0.814717518018448
0.424070179544085,0.755765774435783
0.390369095382232,0.754897039277753
0.383702777683682,0.761043210470606
0.383730489858889,0.761123841578087
0.428457940615862,0.828182912967828
0.428137711035907,0.827764151409604
0.33790378948597,0.844077645155499
0.322683647045397,0.852174568948695
0.108379238038331,1
0.419399138459269,0.794705397342289
0.406143481326609,0.804659437611028
0.427066173595211,0.824653351262907
0.626738554101856,0.438123428018531
0.624533896608954,0.434320760949566
0.540529056215688,0.432856395997569
0.519227630886147,0.435961994137345
0.519883485698989,0.443614146337657
0.617113191919138,0.470396679038776
0.381747529767475,0.772414797628923
0.403172120320079,0.805504763737857
0.491697124399936,0.462734122824585
0.923160296458673,0.450366351338338
0.867800607820366,0.464726491480409
0.841421696169861,0.476800349574872
0.75013163283216,0.612549321528253
0.754993580012731,0.623400707993143
0.727022757854071,0.60048326644419
0.61797226935001,0.612848436926958
0.443708874362211,0.726530495465154
0.484796792777579,0.720340107213361
0.474377014906068,0.734804287494114
0.682301465358237,0.691406544644916
0.441935295150052,0.746480192058093
0.43049016679651,0.748737863067579
0,1
0.660033193027606,0.433098289320012
0.652021295267069,0.452369124008041
0.399729652335367,0.443187581769051
0.399467926236352,0.443161571734372
0.393885462500817,0.443497101181635
0.340440993081189,0.456814238933375
0.389300637072105,0.472069124268137
0.416390827885824,0.455880478688683
0.41611678526449,0.454954521454373
0.500743610034253,0.375093310999379
0.42419950302833,0.434346770984246
0.41820443579551,0.448160700398211
0.418315284496253,0.449089258635982
0.519104465663084,0.435597853651941
0.114540578322267,0.142098021416657
0.110873333805454,0.143822486715377
0.101534330766346,0.167442199200459
0.137270720239416,0.2847682635961
0.164157688435061,0.207653712802399
0.164197717132589,0.205866823420478
0.0880908466685017,0.150155930157853
0,0.130658808168199
0,0.47162435267527
0.111356757305999,0.378851761009403
0.125813275363555,0.336086062002713
0.496983991600111,0.356035758595671
0.419802504564803,0.416995476854978
0.407421320515948,0.441676398754634
0.247669867936076,0.183110644086486
0.247167969652074,0.175742001264079
0.245480606096063,0.169575022043505
0.237751988348568,0.165850385078561
0.200937903173664,0.255374323413969
0.403584723817364,0.427019744217319
0.280659672934716,0.127163059508358
0.239285395375739,0.14569260820824
0.277808398020723,0.171294285335285
0.666052893305021,0.425560581272261
0.664008350602097,0.461587080295572
0.676395692912134,0.461376399014748
0.682030501867472,0.454460330795626
0.669757087388791,0.419104890666824
0.667875738606457,0.421125870360788
0.831811729640032,0.458036710562929
0.61901917374611,0.408898553061763
0.598638408458995,0.418683528105139
0.626486065394548,0.421255920534149
0.45504931227619,0.471699781775812
0.431912725122937,0.482652607375923
0.322348021812554,0.0776815695495279
0.322551244430628,0.0775203073345659
0.209334692256277,0.089240428957486
0.210286143604479,0.115380513802218
0.142295861340577,0.134417258178205
0.122755698700876,0.126351546426609
0.164216191916046,0.205736773247117
0.260925525068735,0.19683353837911
0.432913442560329,0
0.163732768415501,0
0.625423765345603,0.426455326464952
0.560004557113223,0.428887264706721
0.207582666958144,0.11803613834217
0.203302675456542,0.128091617746129
1,0
0.736916004396985,0
0.642291242644702,0.112355546769942
0.651494763938428,0.308785929611647
1,0.402169757092282
0.195811150763466,0.132229814262339
0.633352526580603,0.421276728561871
0.627973285463098,0.422369150018083
0.700499127066477,0.494268688860162
0.489874279098543,0.29733631234931
0.374797932055884,0.425128814696716
0.339092333888591,0.456676385749613
0.415131463479942,0.487924841403806
0.0638519307688197,0.0314747429558355
0.0465133464914508,0
0,0
0.0977377627652894,0.143427134188372
0.288406765465669,0.184502180941403
0.465068803172736,0.255236470230208
0.490052868671977,0.250031862292466
0.267034520132868,0.193316981691529
0.165703411984595,0.120806207034682
0.62574707405617,0.394543614926631
0.133726640945667,0.0517547669890984
0.0987939045530968,0
1,0.646612062933881
0,0.508485773811532
