--- LOG START  --- 
122;2014-04-13_17-21-03.540;;-2.113;6.309;7.031;
151;2014-04-13_17-21-05.317;;38.828638;-77.118564;0.0;1,380.0;-2.884;6.364;6.647;
181;2014-04-13_17-21-07.105;;38.828638;-77.118564;0.0;1,380.0;-2.884;6.364;6.647;
211;2014-04-13_17-21-08.880;;38.828638;-77.118564;0.0;1,380.0;-0.952;6.163;6.667;
240;2014-04-13_17-21-10.646;;38.828638;-77.118564;0.0;1,380.0;-0.952;6.163;6.667;
270;2014-04-13_17-21-12.438;;38.828638;-77.118564;0.0;1,380.0;0.236;4.652;8.148;
300;2014-04-13_17-21-14.223;;38.828638;-77.118564;0.0;1,380.0;0.236;4.652;8.148;
330;2014-04-13_17-21-16.045;;38.828638;-77.118564;0.0;1,380.0;-0.13;4.515;8.605;
360;2014-04-13_17-21-17.827;;38.828638;-77.118564;0.0;1,380.0;-0.13;4.515;8.605;
389;2014-04-13_17-21-19.591;;38.828638;-77.118564;0.0;1,380.0;-0.45;4.703;8.262;
425;2014-04-13_17-21-21.373;;38.828638;-77.118564;0.0;1,380.0;-0.45;4.703;8.262;
514;2014-04-13_17-21-23.150;;38.828638;-77.118564;0.0;1,380.0;-0.45;4.703;8.262;
592;2014-04-13_17-21-24.926;;38.828638;-77.118564;0.0;1,380.0;-1.035;4.867;8.165;
622;2014-04-13_17-21-26.717;;38.828638;-77.118564;0.0;1,380.0;-1.035;4.867;8.165;
652;2014-04-13_17-21-28.521;;38.828638;-77.118564;0.0;1,380.0;4.404;2.563;4.841;
691;2014-04-13_17-21-30.299;;38.828638;-77.118564;0.0;1,380.0;4.404;2.563;4.841;
779;2014-04-13_17-21-32.064;;38.828638;-77.118564;0.0;1,380.0;-0.473;5.18;8.221;
855;2014-04-13_17-21-33.871;;38.828638;-77.118564;0.0;1,380.0;-0.473;5.18;8.221;
885;2014-04-13_17-21-35.673;;38.828638;-77.118564;0.0;1,380.0;-0.757;4.63;8.241;
